entrezGeneId,hugoGeneSymbol,type
101929328,KCNMA1-AS1,ncRNA
100527949,GIMAP1-GIMAP5,other
153842,SEM1P1,pseudogene
26232,FBXO2,protein-coding
617,BCS1L,protein-coding
107986989,GLIS3-AS2,ncRNA
84850,GLIS3-AS1,ncRNA
114984,FLYWCH2,protein-coding
84256,FLYWCH1,protein-coding
106479639,RNU6-164P,pseudogene
106481228,RNU6-167P,pseudogene
375298,CERKL,protein-coding
16,AARS1,protein-coding
57505,AARS2,protein-coding
6385,SDC4,protein-coding
6383,SDC2,protein-coding
9672,SDC3,protein-coding
143884,CWF19L2,protein-coding
100189378,TRT-TGT2-1,tRNA
728553,RPS8P8,pseudogene
646093,RPS8P7,pseudogene
79135,APOO,protein-coding
-1220,MIR-4999/3P,miRNA
100270871,RPS8P6,pseudogene
100131083,RPS8P5,pseudogene
55937,APOM,protein-coding
350,APOH,protein-coding
100130750,RPS8P9,pseudogene
319,APOF,protein-coding
102723169,IGHV1-69D,other
347,APOD,protein-coding
348,APOE,protein-coding
106481931,RNU6-1039P,pseudogene
646119,RPS8P4,pseudogene
338,APOB,protein-coding
-1133,MIR-513-2/3P,miRNA
100132995,RPS8P3,pseudogene
192133,RPS8P1,pseudogene
106481879,RNU6-166P,pseudogene
105376890,WDTC1-DT,ncRNA
100507203,SMLR1,protein-coding
390434,OR4U1P,pseudogene
9812,DELE1,protein-coding
100420968,LYARP1,pseudogene
-3339,MIR-133A-1/3P,miRNA
-2093,MIR-3177/3177,miRNA
55336,FBXL8,protein-coding
1592,CYP26A1,protein-coding
55280,CWF19L1,protein-coding
6382,SDC1,protein-coding
26224,FBXL3,protein-coding
100129640,DDX55P1,pseudogene
25827,FBXL2,protein-coding
26234,FBXL5,protein-coding
-2806,MIR-3660/3660,miRNA
26235,FBXL4,protein-coding
23194,FBXL7,protein-coding
26233,FBXL6,protein-coding
101929557,LINC01395,ncRNA
728698,EIF4A1P4,pseudogene
51373,MRPS17,protein-coding
103695434,LINC01396,ncRNA
390394,EIF4A1P5,pseudogene
104355139,LINC01397,ncRNA
359792,EIF4A1P2,pseudogene
64960,MRPS15,protein-coding
101929651,LINC01398,ncRNA
100462824,EIF4A1P3,pseudogene
51021,MRPS16,protein-coding
103344930,LINC01391,ncRNA
104355291,LINC01392,ncRNA
63931,MRPS14,protein-coding
54052,EIF4A1P1,pseudogene
102724386,LINC01393,ncRNA
64963,MRPS11,protein-coding
106144586,LINC01394,ncRNA
6183,MRPS12,protein-coding
55173,MRPS10,protein-coding
106480228,RNU2-71P,pseudogene
100289102,EIF4A1P8,pseudogene
642746,EIF4A1P9,pseudogene
390407,EIF4A1P6,pseudogene
341784,EIF4A1P7,pseudogene
-2459,MIR-2277/3P,miRNA
106481742,FRGCA,ncRNA
51150,SDF4,protein-coding
106480387,RNU6-161P,pseudogene
442868,BPY2C,protein-coding
6388,SDF2,protein-coding
101929179,LINC01388,ncRNA
442867,BPY2B,protein-coding
102724077,LINC01389,ncRNA
-212,MIR-708/708,miRNA
28957,MRPS28,protein-coding
106144542,LINC01385,ncRNA
104355294,LINC01386,ncRNA
64949,MRPS26,protein-coding
100130480,LINC01387,ncRNA
23107,MRPS27,protein-coding
64951,MRPS24,protein-coding
111674481,SMBD1P,pseudogene
106144568,LINC01381,ncRNA
64432,MRPS25,protein-coding
56945,MRPS22,protein-coding
51649,MRPS23,protein-coding
54460,MRPS21,protein-coding
25766,PRPF40B,protein-coding
-845,MIR-5579/5P,miRNA
55660,PRPF40A,protein-coding
106480227,RNU2-70P,pseudogene
642683,KIF18BP1,pseudogene
353,APRT,protein-coding
-1058,MIR-518E/518E*,miRNA
101930114,HSD11B1-AS1,ncRNA
163859,SDE2,protein-coding
100128462,RPF2P2,pseudogene
106479637,RNU6-160P,pseudogene
102467074,LINC01377,ncRNA
1539,CYLC2,protein-coding
109729181,ZNF710-AS1,ncRNA
103689918,LINC01378,ncRNA
1538,CYLC1,protein-coding
729608,RPF2P1,pseudogene
79096,CSTPP1,protein-coding
1781,DYNC1I2,protein-coding
6404,SELPLG,protein-coding
106481667,PRELID3BP2,pseudogene
60488,MRPS35,protein-coding
100129664,PRELID3BP1,pseudogene
100420275,PRELID3BP4,pseudogene
51650,MRPS33,protein-coding
100128712,PRELID3BP3,pseudogene
65993,MRPS34,protein-coding
100132940,PRELID3BP6,pseudogene
166336,PRICKLE2,protein-coding
10240,MRPS31,protein-coding
106480242,PRELID3BP5,pseudogene
4007,PRICKLE3,protein-coding
106480243,PRELID3BP8,pseudogene
730974,PRELID3BP7,pseudogene
144165,PRICKLE1,protein-coding
10884,MRPS30,protein-coding
100420277,PRELID3BP9,pseudogene
29964,PRICKLE4,protein-coding
-3943,EGFR_PY1068,phosphoprotein
-2458,MIR-2277/5P,miRNA
106479638,RNU6-163P,pseudogene
1780,DYNC1I1,protein-coding
10746,MAP3K2,protein-coding
4215,MAP3K3,protein-coding
1778,DYNC1H1,protein-coding
4214,MAP3K1,protein-coding
6272,SORT1,protein-coding
102724596,ZNF652-AS1,ncRNA
-2448,MIR-211/211,miRNA
106480702,RNU2-72P,pseudogene
-846,MIR-5579/3P,miRNA
102723641,HID1-AS1,ncRNA
54840,APTX,protein-coding
80054,CEBPA-DT,ncRNA
6962,TRBV20OR9-2,other
100505854,APTR,ncRNA
100189052,TRC-GCA2-2,tRNA
100189105,TRC-GCA2-3,tRNA
3068,HDGF,protein-coding
100189197,TRC-GCA2-1,tRNA
-656,MIR-663/663A,miRNA
106481226,RNU6-162P,pseudogene
104310353,LINC01399,ncRNA
10046,MAMLD1,protein-coding
100189414,TRC-GCA2-4,tRNA
11049,NUS1P3,pseudogene
100130167,NUS1P4,pseudogene
-3967,RICTOR_PT1135,phosphoprotein
729148,NUS1P1,pseudogene
-3687,MIR-548V/548V,miRNA
646208,NUS1P2,pseudogene
400746,NCMAP,protein-coding
7634,ZNF80,protein-coding
347344,ZNF81,protein-coding
55769,ZNF83,protein-coding
7637,ZNF84,protein-coding
7639,ZNF85,protein-coding
79713,IGFLR1,protein-coding
55345,ZGRF1,protein-coding
100873973,GPC6-AS2,ncRNA
100873972,GPC6-AS1,ncRNA
54788,DNAJB12,protein-coding
374407,DNAJB13,protein-coding
148198,ZNF98,protein-coding
79982,DNAJB14,protein-coding
7652,ZNF99,protein-coding
6391,SDHC,protein-coding
6392,SDHD,protein-coding
6389,SDHA,protein-coding
6390,SDHB,protein-coding
7643,ZNF90,protein-coding
7644,ZNF91,protein-coding
168374,ZNF92,protein-coding
81931,ZNF93,protein-coding
51726,DNAJB11,protein-coding
100189249,TRI-AAT1-1,tRNA
-1080,MIR-517B/517,miRNA
125704,DIPK1C,protein-coding
138311,DIPK1B,protein-coding
388650,DIPK1A,protein-coding
100189450,TRE-CTC14-1,tRNA
-3672,MIR-548I-2/548I,miRNA
100270933,RPL15P6,pseudogene
728576,RPL15P7,pseudogene
100270934,RPL15P8,pseudogene
100270935,RPL15P9,pseudogene
246243,RNASEH1,protein-coding
26281,FGF20,protein-coding
9404,LPXN,protein-coding
386757,SLC6A10P,pseudogene
128756,RPL15P1,pseudogene
326279,RPL15P2,pseudogene
653232,RPL15P3,pseudogene
8074,FGF23,protein-coding
100129921,RPL15P4,pseudogene
27006,FGF22,protein-coding
100127993,RPL15P5,pseudogene
26291,FGF21,protein-coding
285830,HLA-F-AS1,ncRNA
90410,IFT20,protein-coding
8822,FGF17,protein-coding
221935,SDK1,protein-coding
8823,FGF16,protein-coding
64792,IFT22,protein-coding
7198,TRG-GCC3-1,tRNA
2259,FGF14,protein-coding
9965,FGF19,protein-coding
8817,FGF18,protein-coding
11020,IFT27,protein-coding
2258,FGF13,protein-coding
2257,FGF12,protein-coding
54549,SDK2,protein-coding
2256,FGF11,protein-coding
51668,IFT25,protein-coding
2255,FGF10,protein-coding
100874111,STEAP3-AS1,ncRNA
3940,LDHAP1,pseudogene
-199,MIR-7111/3P,miRNA
100190799,LDHAP2,pseudogene
442013,LDHAP3,pseudogene
158222,LDHAP4,pseudogene
729666,LDHAP5,pseudogene
100190800,LDHAP7,pseudogene
114803,MYSM1,protein-coding
51098,IFT52,protein-coding
56603,CYP26B1,protein-coding
3927,LASP1,protein-coding
29904,EEF2K,protein-coding
104326055,APOA1-AS,ncRNA
100421795,ST3GAL5P1,pseudogene
87769,GGACT,protein-coding
647264,LOC647264,protein-coding
84109,QRFPR,protein-coding
55081,IFT57,protein-coding
79989,IFT56,protein-coding
-911,MIR-548F-1/3P,miRNA
79742,DIPK2B,protein-coding
1937,EEF1G,protein-coding
340665,CYP26C1,protein-coding
112752,IFT43,protein-coding
1936,EEF1D,protein-coding
205428,DIPK2A,protein-coding
56912,IFT46,protein-coding
-198,MIR-7111/5P,miRNA
101929696,PSD2-AS1,ncRNA
122706,PSMB11,protein-coding
6901,TAFAZZIN,protein-coding
-1893,MIR-3653/3653,miRNA
-2976,MIR-4254/4254,miRNA
22932,POMZP3,protein-coding
5699,PSMB10,protein-coding
-3715,MIR-563/563,miRNA
100422338,G3BP1P1,pseudogene
80173,IFT74,protein-coding
9173,IL1RL1,protein-coding
284434,NWD1,protein-coding
8808,IL1RL2,protein-coding
57495,NWD2,protein-coding
101928158,LAMA5-AS1,ncRNA
56168,MTND2P2,pseudogene
100189215,NMTRQ-TTG3-1,tRNA
387315,MTND2P1,pseudogene
100873175,MTND2P4,pseudogene
100499457,MTND2P3,pseudogene
100873177,MTND2P6,pseudogene
131368,ZPLD1,protein-coding
100873176,MTND2P5,pseudogene
100873178,MTND2P8,pseudogene
100873179,MTND2P7,pseudogene
-165,MIR-23/5P,miRNA
100884155,MTND2P9,pseudogene
121832805,SND1-DT,ncRNA
-910,MIR-548F-1/5P,miRNA
100132413,GKN3P,pseudogene
101927720,ZNF793-AS1,ncRNA
341056,SAE1P1,pseudogene
-793,MIR-593/5P,miRNA
7453,WARS1,protein-coding
10352,WARS2,protein-coding
102724657,MSANTD5,protein-coding
91283,MSANTD3,protein-coding
133482,SLCO6A1,protein-coding
84437,MSANTD4,protein-coding
80157,CWH43,protein-coding
100421372,MSANTD7,protein-coding
101060159,PRR23E2P,pseudogene
-1902,MIR-3622B/5P,miRNA
-2237,MIR-1282/1282,miRNA
345222,MSANTD1,protein-coding
64288,ZSCAN31,protein-coding
100101467,ZSCAN30,protein-coding
79684,MSANTD2,protein-coding
54925,ZSCAN32,protein-coding
5582,PRKCG,protein-coding
606551,UBE2MP1,pseudogene
5584,PRKCI,protein-coding
5583,PRKCH,protein-coding
5579,PRKCB,protein-coding
5581,PRKCE,protein-coding
100130466,NUCKS1P1,pseudogene
5580,PRKCD,protein-coding
60312,AFAP1,protein-coding
5578,PRKCA,protein-coding
-1801,MIR-374A/3P,miRNA
23002,DAAM1,protein-coding
7579,ZSCAN20,protein-coding
23683,PRKD3,protein-coding
23500,DAAM2,protein-coding
342945,ZSCAN22,protein-coding
7589,ZSCAN21,protein-coding
100874121,FRMPD4-AS1,ncRNA
222696,ZSCAN23,protein-coding
100189457,TRE-TTC7-1,pseudogene
25865,PRKD2,protein-coding
7741,ZSCAN26,protein-coding
5588,PRKCQ,protein-coding
221785,ZSCAN25,protein-coding
5587,PRKD1,protein-coding
158326,FREM1,protein-coding
341640,FREM2,protein-coding
166752,FREM3,protein-coding
146050,ZSCAN29,protein-coding
5591,PRKDC,protein-coding
101752400,CAPN10-DT,ncRNA
63977,PRDM15,protein-coding
63978,PRDM14,protein-coding
59336,PRDM13,protein-coding
59335,PRDM12,protein-coding
388428,PVALEF,protein-coding
113675,SDSL,protein-coding
56981,PRDM11,protein-coding
56980,PRDM10,protein-coding
5590,PRKCZ,protein-coding
-1646,MIR-449/449A,miRNA
-1903,MIR-3622B/3P,miRNA
84891,ZSCAN10,protein-coding
63976,PRDM16,protein-coding
9753,ZSCAN12,protein-coding
80345,ZSCAN16,protein-coding
65982,ZSCAN18,protein-coding
150776,SMPD4BP,pseudogene
101927768,HDAC2-AS2,ncRNA
399664,MEX3D,protein-coding
57653,SUGT1P4-STRA6LP-CCDC180,other
51320,MEX3C,protein-coding
-782,MIR-615/3P,miRNA
-1203,MIR-5001/3P,miRNA
84206,MEX3B,protein-coding
92312,MEX3A,protein-coding
-407,MIR-6807/3P,miRNA
111064646,TPM1-AS,ncRNA
-3975,YAP1_PS127,phosphoprotein
106480028,RNU6-1052P,pseudogene
-380,MIR-6819/3P,miRNA
9070,ASH2L,protein-coding
432,ASGR1,protein-coding
433,ASGR2,protein-coding
106480152,RNU1-6P,pseudogene
144581,RPL14P1,pseudogene
100270930,RPL14P2,pseudogene
730747,RPL14P3,pseudogene
100271282,RPL14P4,pseudogene
442442,RPL14P5,pseudogene
100288533,RPL14P6,pseudogene
79149,ZSCAN5A,protein-coding
-781,MIR-615/5P,miRNA
106481513,RNU6-1053P,pseudogene
100189159,TRS-GCT5-1,tRNA
649137,ZSCAN5C,protein-coding
342933,ZSCAN5B,protein-coding
123706528,RUSF1-DT,ncRNA
110806274,TNFRSF10A-AS1,ncRNA
100507117,ASAP1-IT2,ncRNA
100420108,RBM7P1,pseudogene
55870,ASH1L,protein-coding
29065,ASAP1-IT1,ncRNA
145989,FSCN1P1,pseudogene
106481952,RNU1-7P,pseudogene
-406,MIR-6807/5P,miRNA
10218,ANGPTL7,protein-coding
83854,ANGPTL6,protein-coding
55908,ANGPTL8,protein-coding
27329,ANGPTL3,protein-coding
-901,MIR-548O-2/5P,miRNA
23452,ANGPTL2,protein-coding
253935,ANGPTL5,protein-coding
51129,ANGPTL4,protein-coding
-762,MIR-627/3P,miRNA
102724105,ZNF528-AS1,ncRNA
9068,ANGPTL1,protein-coding
106481512,RNU6-1050P,pseudogene
-379,MIR-6819/5P,miRNA
284837,AATBC,ncRNA
106480318,MTCO1P5,pseudogene
-3038,MIR-4312/4312,miRNA
106480684,MTCO1P4,pseudogene
100873205,MTCO1P3,pseudogene
326603,MTCO1P2,pseudogene
107075139,MTCO1P9,pseudogene
107075138,MTCO1P8,pseudogene
107075263,MTCO1P7,pseudogene
9060,PAPSS2,protein-coding
107075137,MTCO1P6,pseudogene
9061,PAPSS1,protein-coding
106481604,RNU1-8P,pseudogene
79956,ERMP1,protein-coding
-3916,MIR-943/943,miRNA
-3602,MIR-520H/520H,miRNA
100874362,HOXB-AS1,ncRNA
106481932,RNU6-1051P,pseudogene
100874351,HOXB-AS4,ncRNA
100874350,HOXB-AS2,ncRNA
404266,HOXB-AS3,ncRNA
-378,MIR-6820/3P,miRNA
56167,MTCO1P1,pseudogene
-761,MIR-627/5P,miRNA
-902,MIR-548O-2/3P,miRNA
100420482,GPR160P2,pseudogene
100130649,GPR160P1,pseudogene
101929730,LINC01352,ncRNA
100506775,LINC01353,ncRNA
100506795,LINC01354,ncRNA
2959,GTF2B,protein-coding
-50,MIR-96/5P,miRNA
106481514,RNU6-1056P,pseudogene
101929093,LINC01350,ncRNA
105379197,PDZPH1P,pseudogene
403315,CIBAR1P2,pseudogene
729073,CIBAR1P1,pseudogene
-3139,MIR-151A/3P,miRNA
-3029,MIR-4305/4305,miRNA
106480030,RNU6-1057P,pseudogene
731656,LINC01348,ncRNA
100128787,LINC01349,ncRNA
-3066,MIR-4421/4421,miRNA
400799,LINC01344,ncRNA
105376672,LINC01345,ncRNA
728716,LINC01346,ncRNA
731275,LINC01347,ncRNA
2969,GTF2I,protein-coding
102546227,LINC01340,ncRNA
5606,MAP2K3,protein-coding
149134,LINC01341,ncRNA
6416,MAP2K4,protein-coding
254099,LINC01342,ncRNA
5604,MAP2K1,protein-coding
339442,LINC01343,ncRNA
5605,MAP2K2,protein-coding
-1318,MIR-12131/12131,miRNA
253959,RALGAPA1,protein-coding
387640,SKIDA1,protein-coding
57186,RALGAPA2,protein-coding
2971,GTF3A,protein-coding
123706516,HNRNPK-AS1,ncRNA
100736412,ASH2LP4,pseudogene
-3126,MIR-151A/5P,miRNA
266703,ASH2LP1,pseudogene
100736411,ASH2LP3,pseudogene
286754,LEFTY3P,pseudogene
100422088,ASH2LP2,pseudogene
103689917,LINC01337,ncRNA
102546175,LINC01338,ncRNA
101929495,LINC01339,ncRNA
101929082,LINC01333,ncRNA
5475,PPEF1,protein-coding
5470,PPEF2,protein-coding
102503429,LINC01335,ncRNA
105378425,LINC01374,ncRNA
101926924,LINC01375,ncRNA
400945,LINC01376,ncRNA
106480029,RNU6-1054P,pseudogene
100505663,LINC01370,ncRNA
101929736,LINC01372,ncRNA
257358,LINC01366,ncRNA
5609,MAP2K7,protein-coding
5607,MAP2K5,protein-coding
5608,MAP2K6,protein-coding
103283057,LINC01362,ncRNA
101928484,LINC01363,ncRNA
100505768,LINC01364,ncRNA
101927007,LINC01365,ncRNA
107105256,RNU6-1055P,pseudogene
101927295,LINC01360,ncRNA
101927498,LINC01361,ncRNA
-52,MIR-96/96,miRNA
-2436,MIR-2053/2053,miRNA
107105261,RNU1-5P,pseudogene
-3800,MIR-638/638,miRNA
8215,DVL1P1,pseudogene
101927084,LINC01359,ncRNA
100129331,RAB28P2,pseudogene
100133203,RAB28P1,pseudogene
100996511,LINC01355,ncRNA
100996702,LINC01356,ncRNA
100128416,RAB28P5,pseudogene
100132871,RAB28P4,pseudogene
100132772,RAB28P3,pseudogene
118827809,HAUS5-DT,ncRNA
100505549,ATP8B1-AS1,ncRNA
140290,TCP10L,protein-coding
100128946,LINC01310,ncRNA
9514,GAL3ST1,protein-coding
645676,ASH1L-AS1,ncRNA
388556,RPS9P4,pseudogene
104326190,LINC01309,ncRNA
107984155,LOC107984155,protein-coding
100505964,LINC01304,ncRNA
102724406,SIM1-AS1,ncRNA
285084,LINC01305,ncRNA
5593,PRKG2,protein-coding
104355286,LINC01307,ncRNA
100133054,RPS9P3,pseudogene
731779,LINC01300,ncRNA
64090,GAL3ST2,protein-coding
100505532,LINC01301,ncRNA
267009,RPS9P2,pseudogene
89792,GAL3ST3,protein-coding
79690,GAL3ST4,protein-coding
8410,RPS9P1,pseudogene
5592,PRKG1,protein-coding
101927780,LINC01303,ncRNA
143678,FREY1,protein-coding
54067,EPCIP-AS1,ncRNA
100189010,TRQ-TTG10-1,pseudogene
-1202,MIR-5001/5P,miRNA
223,ALDH9A1,protein-coding
104310351,LINC01331,ncRNA
54741,LEPROT,protein-coding
106144530,LINC01332,ncRNA
25786,DGCR11,ncRNA
-51,MIR-96/3P,miRNA
644739,WASF4P,pseudogene
568,B2MR,unknown
729023,NUTM2HP,pseudogene
93993,NDUFB3P1,pseudogene
93994,NDUFB3P2,pseudogene
3983,ABLIM1,protein-coding
93996,NDUFB3P3,pseudogene
84448,ABLIM2,protein-coding
93995,NDUFB3P4,pseudogene
22885,ABLIM3,protein-coding
93997,NDUFB3P5,pseudogene
106144540,LINC01326,ncRNA
104310350,LINC01327,ncRNA
106480031,RNU6-1059P,pseudogene
103695433,LINC01322,ncRNA
106635527,LINC01323,ncRNA
-2234,MIR-3120/3120,miRNA
104355289,LINC01324,ncRNA
104355288,LINC01320,ncRNA
114515521,MIR378D2HG,ncRNA
100128772,PRR3P1,pseudogene
-1799,MIR-374A/5P,miRNA
105369379,PDE2A-AS1,ncRNA
105369378,PDE2A-AS2,ncRNA
100499496,MATR3P1,pseudogene
127482542,MATR3P2,pseudogene
100499497,MATR3P3,pseudogene
102723775,LINC01315,ncRNA
104355287,LINC01317,ncRNA
106144585,LINC01318,ncRNA
100652736,LINC01311,ncRNA
154089,LINC01312,ncRNA
106481232,RNU6-177P,pseudogene
89891,DYNC2I2,protein-coding
55112,DYNC2I1,protein-coding
83933,HDAC10,protein-coding
343,AQP8,protein-coding
79885,HDAC11,protein-coding
366,AQP9,protein-coding
363,AQP6,protein-coding
107985115,ZNF496-DT,ncRNA
28334,IGHD1OR15-1B,other
364,AQP7,protein-coding
653510,ZNG1DP,pseudogene
361,AQP4,protein-coding
362,AQP5,protein-coding
359,AQP2,protein-coding
360,AQP3,protein-coding
358,AQP1,protein-coding
-1286,MIR-487B/487B,miRNA
100312840,VN1R97P,pseudogene
100499468,MTND1P1,pseudogene
100288984,MTND1P3,pseudogene
100873170,MTND1P2,pseudogene
100873174,MTND1P5,pseudogene
51207,DUSP13B,protein-coding
100873171,MTND1P4,pseudogene
100873172,MTND1P7,pseudogene
128854680,DUSP13A,protein-coding
100873173,MTND1P6,pseudogene
100873221,MTND1P9,pseudogene
100287461,MTND1P8,pseudogene
-953,MIR-548AE-1/548AE,miRNA
79659,DYNC2H1,protein-coding
-2743,MIR-193B/3P,miRNA
-228,MIR-6893/5P,miRNA
1374,CPT1A,protein-coding
7866,IFRD2,protein-coding
3475,IFRD1,protein-coding
107105260,PCMTD1P5,pseudogene
387122,WASF5P,pseudogene
107105255,PCMTD1P6,pseudogene
107080553,PCMTD1P7,pseudogene
359794,TUSC2P1,pseudogene
112552163,TUSC2P2,pseudogene
107105257,PCMTD1P8,pseudogene
100874520,PCMTD1P1,pseudogene
126129,CPT1C,protein-coding
100287647,PCMTD1P2,pseudogene
1375,CPT1B,protein-coding
100422595,PCMTD1P3,pseudogene
107105258,PCMTD1P4,pseudogene
100312841,VN1R98P,pseudogene
60491,NIF3L1,protein-coding
-1044,MIR-519A-2/3P,miRNA
51696,HECA,protein-coding
285782,CAGE1,protein-coding
-2971,MIR-155/155*,miRNA
106479644,RNU6-176P,pseudogene
106479646,RNU6-179P,pseudogene
51750,RTEL1,protein-coding
641467,TSC22D1-AS1,ncRNA
618,BCYRN1,ncRNA
105373853,MYOSLID,ncRNA
105370809,FBN1-DT,ncRNA
9881,TRANK1,protein-coding
-2767,MIR-1914/1914,miRNA
649935,LOC649935,protein-coding
100131141,VN1R95P,pseudogene
85369,STRIP1,protein-coding
57464,STRIP2,protein-coding
359795,NEFLP1,pseudogene
106479645,RNU6-178P,pseudogene
-279,MIR-6868/5P,miRNA
79629,OCEL1,protein-coding
100127969,VN1R96P,pseudogene
100873948,NREP-AS1,ncRNA
-1043,MIR-519A-2/5P,miRNA
100913187,APOBEC3A_B,protein-coding
100189348,TRI-TAT3-1,tRNA
28335,IGHD1OR15-1A,other
-709,MIR-651/651,miRNA
101927512,LINC01275,ncRNA
103106903,LINC01276,ncRNA
100507489,LINC01277,ncRNA
284751,LINC01270,ncRNA
101927586,LINC01271,ncRNA
101927541,LINC01273,ncRNA
7237,TRT-TGT3-1,tRNA
101929746,ZNF341-AS1,ncRNA
-2244,MIR-1288/1288,miRNA
-1699,MIR-412/5P,miRNA
23423,TMED3,protein-coding
85359,DGCR6L,protein-coding
10959,TMED2,protein-coding
11018,TMED1,protein-coding
106479643,RNU6-173P,pseudogene
101927565,LINC01267,ncRNA
51014,TMED7,protein-coding
6012,RIEG2,unknown
146456,TMED6,protein-coding
114625,ERMAP,protein-coding
103695436,LINC01269,ncRNA
50999,TMED5,protein-coding
222068,TMED4,protein-coding
104266963,LINC01264,ncRNA
79699,ZYG11B,protein-coding
101926904,LINC01265,ncRNA
440590,ZYG11A,protein-coding
54732,TMED9,protein-coding
-1659,MIR-4446/3P,miRNA
101927215,LINC01266,ncRNA
283578,TMED8,protein-coding
-1692,MIR-424/5P,miRNA
79015,LINC01260,ncRNA
57493,HEG1,protein-coding
101928971,LINC01262,ncRNA
400617,KCNJ2-AS1,ncRNA
106479057,FABP12P1,pseudogene
-930,MIR-548AU/5P,miRNA
54581,SCAND2P,pseudogene
-1962,MIR-340/340,miRNA
100189144,TRC-GCA1-1,tRNA
-1733,MIR-3925/3P,miRNA
106479642,RNU6-172P,pseudogene
104355285,LINC01256,ncRNA
-3569,MIR-122B/5P,miRNA
116437,LINC01257,ncRNA
-253,MIR-6881/3P,miRNA
101928776,LINC01258,ncRNA
106144599,LINC01259,ncRNA
10806,SDCCAG8,protein-coding
101927492,MRPS9-AS1,ncRNA
115694671,LINC01297,ncRNA
107984834,CORO1A-AS1,ncRNA
619344,LINC01298,ncRNA
1841,DTYMK,protein-coding
286186,LINC01299,ncRNA
102724691,MRPS9-AS2,ncRNA
106144584,LINC01290,ncRNA
102724515,LINC01291,ncRNA
100128248,MESDP1,pseudogene
-1112,MIR-514A-3/514,miRNA
79853,TM4SF20,protein-coding
317648,NOP14-AS1,ncRNA
286184,LINC01289,ncRNA
100507537,STRIT1,protein-coding
100312842,VN1R99P,pseudogene
106480558,RNU6-175P,pseudogene
101928287,LINC01285,ncRNA
-1658,MIR-4446/5P,miRNA
116441,TM4SF18,protein-coding
103724390,LINC01287,ncRNA
116211,TM4SF19,protein-coding
-2742,MIR-193B/5P,miRNA
103689844,LINC01288,ncRNA
286442,LINC01281,ncRNA
101927449,LINC01282,ncRNA
-1693,MIR-424/3P,miRNA
107985711,LINC01283,ncRNA
101926971,LINC01284,ncRNA
442183,OR2P1P,pseudogene
101928232,LINC01280,ncRNA
-229,MIR-6893/3P,miRNA
8575,PRKRA,protein-coding
-931,MIR-548AU/3P,miRNA
